;Keq/Kpm_teo;Keq/Kpm_est;Error (%)
336;1.0825899999999995;1.0757658;0.6303542283052181
337;1.08469;1.0647063;1.8423396978854856
338;1.12149;1.101311;1.7993055311195145
339;1.05226;1.047611;0.44181113473033756
340;1.0561699999999998;1.031537;2.332289691125629
341;1.10692;1.0960898;0.9784049492914728
342;1.05723;1.0549353;0.21704490858411302
343;1.10228;1.0945902;0.6976279100814694
344;1.04185;1.0384707;0.32435138583577494
345;1.14468;1.1149353;2.59851845996111
346;1.06256;1.0592971;0.3070805593707969
347;1.1311;1.0818592;4.353352400744565
348;1.04134;1.0191479;2.131112516103794
349;1.03913;1.0263373;1.2311004428394285
350;1.12004;1.0833054;3.279761536488088
351;1.0378299999999998;1.0160766;2.096049951454617
352;1.03866;1.0252707;1.2890935961034413
353;1.10295;1.0832388;1.787130866934193
354;1.10576;1.0873985;1.6605294953032936
355;1.03622;1.0233135;1.245534506295259
356;1.08772;1.0729625;1.3567349587473019
357;1.1153;1.0819566;2.989632835583139
358;1.02869;1.0049968;2.3032423197649003
359;1.07201;1.0660249;0.5583064073350862
360;1.0344299999999995;1.0137128;2.0027683085064827
361;1.0344099999999998;1.0172865;1.6553843178469894
362;1.09319;1.0652032;2.5601048445509553
363;1.0981299999999998;1.0754796;2.0626313227414985
364;1.03514;1.0312724;0.37362952388704934
365;1.08756;1.0651656;2.059137985615052
366;1.0656;1.0560813;0.893271864355515
367;1.11464;1.0786954;3.224770647877304
368;1.10156;1.0845501;1.5441608003006722
369;1.08773;1.0626951;2.3015688077928766
370;1.08256;1.0720817;0.9679200167913855
371;1.0713;1.06509;0.579675065361677
372;1.04255;1.0048695;3.6142668400009375
373;1.0534599999999998;1.0335038;1.8943509171447206
374;1.07866;1.0610225;1.6351287648278732
375;1.10468;1.0834628;1.9206616976667246
376;1.08265;1.0687985;1.2794031291086514
377;1.05094;1.041785;0.8711247307400274
378;1.1085999999999998;1.0768547;2.863548095747153
379;1.10373;1.0844516;1.746663023950657
380;1.11188;1.0860593;2.3222531303808935
381;1.0621;1.0417086;1.9199144524848275
382;1.13807;1.104996;2.9061511192069305
383;1.0452499999999998;1.0254332;1.8958925887232878
384;1.07615;1.0562584;1.8484003142963106
385;1.1059599999999998;1.0756702;2.738775153751449
386;1.03524;1.0110049;2.341010318943435
387;1.07355;1.0578783;1.4598057059181029
388;1.07233;1.0609527;1.0609920992949136
389;1.11852;1.106344;1.0885827160996784
390;1.12062;1.0804443;3.5851282381627985
391;1.07994;1.0563039;2.1886531884161027
392;1.07264;1.0537874;1.7575933533522885
393;1.10051;1.0865784;1.2659249674582782
394;1.0428699999999995;1.0225894;1.9446867668898125
395;1.04833;1.0195928;2.7412396866055326
396;1.10237;1.0754284;2.44397374193132
397;1.12384;1.1039481;1.7699924987106452
398;1.04286;1.0253316;1.680799301759348
399;1.02858;0.9992932;2.847303260587084
400;1.07058;1.0617087;0.8286453384182567
401;1.08664;1.0717485;1.3704175162032814
402;1.0868099999999998;1.0707326;1.4793208070981019
403;1.09709;1.0825388;1.3263412158612944
404;1.0865399999999998;1.0790178;0.6923115237868868
405;1.0834399999999995;1.0688814;1.343739156857477
406;1.07482;1.0557271;1.7763789086384458
407;1.07204;1.0516543;1.9015765422307171
408;1.10414;1.0848665;1.7455645350520876
409;1.0616799999999995;1.0548104;0.6470495085593267
410;1.0300999999999998;1.0073047;2.212924140713147
411;1.0553;1.0241317;2.95350557253347
412;1.0937;1.0639703;2.7182657605084173
413;1.0814099999999998;1.0641854;1.592792656284926
414;1.06862;1.0576603;1.0255898951154312
415;1.09848;1.077444;1.9150137163356198
416;1.08903;1.0732069;1.4529534034606002
417;1.1254699999999995;1.1070955;1.6326086021652797
418;1.12534;1.099872;2.263138867819471
419;1.02764;1.0097249;1.743328848334677
420;1.07396;1.064898;0.8437917549439933
421;1.06229;1.0554557;0.6433568364697703
422;1.10661;1.0940515;1.1348641081072977
423;1.07697;1.0520891;2.310269077535898
424;1.11723;1.0808184;3.2590948427709243
425;1.15587;1.0988675;4.931563619513827
426;1.11766;1.0833323;3.0713902093519376
427;1.06537;1.0536548;1.0996376916356145
428;1.04117;1.0152388;2.490586369002609
429;1.03538;1.0116627;2.290683455937804
430;1.03619;1.0070369;2.8134874528626344
431;1.07798;1.0543158;2.195235028926258
432;1.0433;1.0216459;2.075538810759953
433;1.1029;1.0739982;2.620526537824729
434;1.08941;1.0727661;1.5277934296973417
435;1.0946;1.091138;0.3162794393702892
436;1.07527;1.0640552;1.0429748443200737
437;1.05994;1.0469589;1.224699196195667
438;1.1047699999999998;1.101803;0.26856765326501286
439;1.10621;1.0908124;1.39191973613602
440;1.07619;1.0682659;0.7363091166994483
441;1.07817;1.0567;1.9913379869411858
442;1.10475;1.0734596;2.832348925626547
443;1.08744;1.0688803;1.706731443083117
444;1.08826;1.0684404;1.821215764900435
445;1.0958899999999998;1.0712532;2.24811062206559
446;1.12807;1.0916524;3.228310890187263
447;1.0676499999999998;1.0568933;1.0075072641925829
448;1.0754;1.0445983;2.864204855108865
449;1.12801;1.0839455;3.9063915415992336
450;1.07501;1.0642688;0.9991695483433204
451;1.06087;1.0456064;1.4387837585565992
452;1.0892399999999998;1.0706906;1.7029642809247447
453;1.09441;1.0676212;2.4477818112863132
454;1.06445;1.0566475;0.7330039796332333
455;1.11061;1.0989344;1.051277045716914
456;1.0624599999999995;1.0485227;1.3117942510615574
457;1.07372;1.0451618;2.6597396621218086
458;1.09367;1.0718682;1.993454951801021
459;1.11419;1.0791229;3.1473176960096954
460;1.07921;1.0729536;0.579722036489881
461;1.063;1.0512254;1.107674147425563
462;1.0891;1.0668744;2.040732267003401
463;1.04034;1.0299313;1.0005087914538309
464;1.09167;1.0817542;0.9083140865752412
465;1.04758;1.0366377;1.0445346568999405
466;1.0372899999999998;1.0111394;2.5210507328921157
467;1.04738;1.0370206;0.9890809372639644
468;1.07103;1.0678498;0.2969332990513353
469;1.03361;1.0105772;2.2283838349801375
470;1.12853;1.0970052;2.793434993330868
471;1.0958599999999998;1.0766566;1.7523607056272115
472;1.08523;1.0627955;2.0672558048711824
473;1.0848099999999998;1.0629672;2.0135156197168462
474;1.03788;1.0130134;2.395906763352067
475;1.11466;1.1017992;1.153782350757373
476;1.0681699999999998;1.05078;1.62801259096355
477;1.0744;1.0603321;1.3093764091372422
478;1.09253;1.0684052;2.208163495081371
479;1.16129;1.110513;4.372467525075406
480;1.08815;1.0659857;2.036880979050233
481;1.06969;1.0682234;0.137109143712428
482;1.03143;1.0051157;2.551239788276261
483;1.0967;1.0716563;2.283546428275194
484;1.06631;1.0576465;0.8124735784875503
485;1.0304099999999998;1.0217265;0.8427238606886764
486;1.0708;1.0623802;0.7863097997757293
487;1.13594;1.1149905;1.8442459290473836
488;1.08076;1.0680997;1.1714222244199957
489;1.0478999999999998;1.0381782;0.9277406727633867
490;1.0406299999999995;1.021467;1.8414834817633474
491;1.0810099999999998;1.0591215;2.024820350890232
492;1.11601;1.08191;3.055526908134613
493;1.05241;1.0370092;1.4633803178630689
494;1.09463;1.0749154;1.8010278278381944
495;1.09492;1.0692017;2.348874087607686
496;1.09113;1.0748416;1.4927993421587806
497;1.0785599999999995;1.0843551;0.5373012062846214
498;1.0409399999999998;1.0219488;1.8244265383124787
499;1.09208;1.0661783;2.3717747932038895
500;1.0300699999999998;1.0172733;1.2423129644957303
501;1.06457;1.0471537;1.6359928122181058
502;1.04682;1.0171455;2.8347266494507046
503;1.02893;1.0146089;1.3918478403905767
504;1.03219;1.0078285;2.3601784511766377
505;1.09374;1.060531;3.036277345210945
506;1.08102;1.0588728;2.0487300006624958
507;1.09705;1.0718999;2.292521680902591
508;1.08558;1.0804977;0.4681606423092945
509;1.04203;1.0217142;1.9496357580632138
510;1.10255;1.0679655;3.1367731615505603
511;1.0807099999999998;1.0513273;2.7188285705293476
512;1.0556;1.0398312;1.4938270652687244
513;1.03313;1.0076057;2.470582416285531
514;1.13546;1.1031159;2.8485445324241883
515;1.0559;1.0276207;2.6782201742943075
516;1.06785;1.0442109;2.2137087795927166
517;1.04293;1.0294386;1.293604091810959
518;1.06031;1.0601332;0.01667259902682203
519;1.08968;1.0841467;0.5077877861052619
520;1.02874;1.0004121;2.753649463034677
521;1.10553;1.0731366;2.9301269011733644
522;1.07008;1.0532396;1.5737529933167342
523;1.08588;1.0696269;1.4967650775598131
524;1.0856;1.072073;1.246040642217572
525;1.11614;1.097097;1.706144460128893
526;1.0946599999999995;1.070989;2.162405430160858
527;1.12765;1.0782688;4.379127707781829
528;1.04414;1.0273173;1.6111550618001744
529;1.06353;1.0699834;0.6067871288586317
530;1.02819;1.0012774;2.617468877656247
531;1.1014;1.0761507;2.29247723384238
532;1.04747;1.028552;1.806060759841636
533;1.0499999999999998;1.0399463;0.9574935549781268
534;1.0928099999999998;1.0871291;0.5198418701924606
535;1.0702699999999998;1.0640262;0.5833820873126576
536;1.08275;1.0653677;1.60538456066188
537;1.05524;1.0390408;1.5351196022419733
538;1.0822599999999998;1.0600553;2.05170144975396
539;1.04303;1.0322915;1.0295455008192216
540;1.1149399999999998;1.091095;2.138682736010442
541;1.11879;1.0918846;2.4048648059859827
542;1.1071799999999998;1.1101357;0.2669551903596258
543;1.06915;1.0554184;1.2843499832356735
544;1.10085;1.0814106;1.7658494401055067
545;1.09275;1.0849428;0.7144527396030041
546;1.0516;1.0312133;1.9386379289826672
547;1.03703;1.025641;1.0982358747522498
548;1.05248;1.045553;0.6581627224382645
549;1.05262;1.0373772;1.4480782928672535
550;1.09258;1.0678539;2.2630903355081933
551;1.03821;1.0288388;0.902634948588795
552;1.03523;1.0097028;2.4658480043655375
553;1.03852;1.0251374;1.288619914012823
554;1.09206;1.0739334;1.6598572458642016
555;1.10394;1.0850749;1.7088880210146724
556;1.05913;1.0392004;1.8816929793311163
557;1.0400899999999995;1.0270817;1.250687153845546
558;1.02851;1.0144742;1.3646776872683082
559;1.07719;1.0679722;0.8557280305666622
560;1.05591;1.033682;2.105104723307329
561;1.08739;1.0616413;2.3679328035603007
562;1.0972499999999998;1.0883234;0.8135470748626569
563;1.03325;1.0143781;1.8264630214082918
564;1.0861499999999995;1.0619338;2.229548784731918
565;1.05208;1.0302598;2.074001250761225
566;1.06937;1.0692143;0.014555857686462927
567;1.02904;1.0101684;1.8339002187094637
568;1.03581;1.0216715;1.3649671672802128
569;1.03819;1.0171899;2.022764586064867
570;1.03577;1.033801;0.19010402047780023
571;1.06831;1.0719812;0.34364478804202364
572;1.0339599999999998;1.0148342;1.8497654093852427
573;1.09298;1.0723066;1.8914680053060982
574;1.0856099999999995;1.0709693;1.3486110863546505
575;1.08595;1.0768664;0.8364668427715014
576;1.0857499999999998;1.0724069;1.2289304160149295
577;1.10816;1.09561;1.1325059066505914
578;1.1121;1.0959705;1.4503631475171015
579;1.07449;1.0767752;0.21267701089973465
580;1.10368;1.0978651;0.5268642473096392
581;1.1140899999999998;1.088167;2.326836060535603
582;1.09011;1.0685363;1.9790405018123451
583;1.1219799999999998;1.0958227;2.33135243788484
584;1.06592;1.0496087;1.530254857026931
585;1.04196;1.0262073;1.511830795547583
586;1.08023;1.0842712;0.37410482495942127
587;1.1241499999999998;1.090054;3.0330440611334955
588;1.0737599999999998;1.0575132;1.5130721018186661
589;1.03005;1.0144916;1.5104550191785582
590;1.05289;1.0309206;2.0865783953716828
591;1.10762;1.0978029;0.8863258675224885
592;1.11093;1.0858741;2.255400371044169
593;1.09417;1.0741932;1.8257456142979567
594;1.1135;1.0856149;2.5042730433340235
595;1.10743;1.0821447;2.283238015617021
596;1.13207;1.10989;1.9592442047877372
597;1.08356;1.0597678;2.1957397566553243
598;1.09941;1.0614685;3.4510799412851356
599;1.03974;1.0286435;1.0672390324531074
600;1.08701;1.0716472;1.4133110821601902
601;1.04849;1.0229793;2.43309335416009
602;1.02732;1.0033513;2.333125924041087
603;1.0920299999999998;1.068017;2.1989317216184245
604;1.0996899999999998;1.080307;1.7625870167103763
605;1.08584;1.0740023;1.090191379008338
606;1.03878;1.0223215;1.584410305240229
607;1.11025;1.107719;0.2279716685826987
608;1.08072;1.0839834;0.30196732971386586
609;1.06163;1.0524697;0.8628495448322681
610;1.0917899999999998;1.0528018;3.571030375998505
611;1.04003;1.0215703;1.7749175602851741
612;1.04265;1.0181396;2.350779192079403
613;1.04746;1.0244886;2.1930605172541977
614;1.04883;1.0311948;1.6814158539574517
615;1.12591;1.1088799;1.5125610554577507
616;1.0800999999999998;1.0788668;0.11417096482967563
